X,u (1) @ t=0.01,u (1) @ t=0.02,u (1) @ t=0.03,u (1) @ t=0.04,u (1) @ t=0.05,u (1) @ t=0.06,u (1) @ t=0.07,u (1) @ t=0.08,u (1) @ t=0.09,u (1) @ t=0.1,u (1) @ t=0.11,u (1) @ t=0.12,u (1) @ t=0.13,u (1) @ t=0.14,u (1) @ t=0.15,u (1) @ t=0.16,u (1) @ t=0.17,u (1) @ t=0.18,u (1) @ t=0.19,u (1) @ t=0.2,u (1) @ t=0.21,u (1) @ t=0.22,u (1) @ t=0.23,u (1) @ t=0.24,u (1) @ t=0.25,u (1) @ t=0.26,u (1) @ t=0.27,u (1) @ t=0.28,u (1) @ t=0.29,u (1) @ t=0.3,u (1) @ t=0.31,u (1) @ t=0.32,u (1) @ t=0.33,u (1) @ t=0.34,u (1) @ t=0.35,u (1) @ t=0.36,u (1) @ t=0.37,u (1) @ t=0.38,u (1) @ t=0.39,u (1) @ t=0.4,u (1) @ t=0.41,u (1) @ t=0.42,u (1) @ t=0.43,u (1) @ t=0.44,u (1) @ t=0.45,u (1) @ t=0.46,u (1) @ t=0.47,u (1) @ t=0.48,u (1) @ t=0.49,u (1) @ t=0.5,u (1) @ t=0.51,u (1) @ t=0.52,u (1) @ t=0.53,u (1) @ t=0.54,u (1) @ t=0.55,u (1) @ t=0.56,u (1) @ t=0.57,u (1) @ t=0.58,u (1) @ t=0.59,u (1) @ t=0.6,u (1) @ t=0.61,u (1) @ t=0.62,u (1) @ t=0.63,u (1) @ t=0.64,u (1) @ t=0.65,u (1) @ t=0.66,u (1) @ t=0.67,u (1) @ t=0.68,u (1) @ t=0.69,u (1) @ t=0.7,u (1) @ t=0.71,u (1) @ t=0.72,u (1) @ t=0.73,u (1) @ t=0.74,u (1) @ t=0.75,u (1) @ t=0.76,u (1) @ t=0.77,u (1) @ t=0.78,u (1) @ t=0.79,u (1) @ t=0.8,u (1) @ t=0.81,u (1) @ t=0.82,u (1) @ t=0.83,u (1) @ t=0.84,u (1) @ t=0.85,u (1) @ t=0.86,u (1) @ t=0.87,u (1) @ t=0.88,u (1) @ t=0.89,u (1) @ t=0.9,u (1) @ t=0.91,u (1) @ t=0.92,u (1) @ t=0.93,u (1) @ t=0.94,u (1) @ t=0.95,u (1) @ t=0.96,u (1) @ t=0.97,u (1) @ t=0.98,u (1) @ t=0.99,u (1) @ t=1
4.03,0.500000022,0.500166908,0.506638615,0.540678896,0.599090572,0.652082695,0.690796407,0.720277349,0.744047499,0.763461285,0.779355852,0.79256228,0.804088581,0.813982757,0.822681142,0.830197189,0.836961661,0.842939659,0.848381856,0.853243216,0.85767359,0.861710724,0.865417469,0.8688655,0.87212377,0.8752522,0.878212754,0.880995488,0.883600401,0.886081425,0.888424839,0.890619558,0.892665581,0.894641436,0.896510376,0.898266502,0.899911703,0.901512691,0.903029363,0.904461717,0.905813623,0.907114104,0.908353957,0.909537889,0.910670205,0.911754234,0.912795117,0.913797301,0.914759866,0.915677143,0.91655675,0.917400799,0.918206704,0.918971689,0.919699353,0.92039031,0.921045169,0.921664543,0.922249043,0.92279928,0.923322176,0.923817089,0.924283466,0.924722392,0.925134952,0.92552223,0.925885312,0.926225281,0.926544302,0.926842772,0.927121822,0.927382581,0.927626178,0.927853743,0.928066404,0.928268407,0.928467535,0.92865416,0.928828283,0.928989904,0.929139022,0.929275638,0.929399752,0.929520733,0.929642807,0.929757104,0.929863623,0.929962364,0.930053328,0.930136514,0.930211922,0.930279553,0.930339406,0.930399035,0.930461245,0.930518672,0.930571315,0.930619176,0.930662254,0.930700549
4.16,0.500000008,0.500084284,0.504051165,0.529199383,0.580999097,0.634214713,0.675112708,0.706289621,0.730943489,0.752228068,0.768995504,0.782965734,0.795173914,0.805655813,0.814844999,0.822771716,0.829902804,0.83619945,0.841931613,0.847049685,0.851712542,0.855959812,0.859857417,0.863481109,0.866903611,0.870188422,0.873295438,0.876214055,0.878944274,0.881544008,0.883998524,0.886295918,0.888436188,0.890503296,0.892457953,0.89429385,0.896012993,0.897686149,0.899270777,0.900766875,0.902178551,0.903536607,0.904831276,0.906067552,0.907249903,0.908381496,0.909467905,0.91051378,0.911518085,0.91247475,0.913391787,0.914271373,0.915110938,0.915907717,0.916665393,0.917384626,0.918066076,0.918710403,0.919318268,0.919890331,0.920433851,0.920948176,0.921432751,0.921888731,0.92231727,0.922719525,0.92309665,0.9234498,0.92378096,0.924090759,0.924380384,0.924651027,0.924903876,0.925140122,0.925360954,0.925570749,0.925777441,0.925971151,0.926151878,0.926319622,0.926474384,0.926616163,0.926744959,0.926870502,0.926997182,0.927115787,0.927226315,0.927328767,0.927423143,0.927509443,0.927587666,0.927657814,0.927719885,0.927781731,0.927846267,0.927905839,0.927960447,0.928010091,0.928054772,0.928094489
4.29,0.500000003,0.500042249,0.502440854,0.520362804,0.564279844,0.616252868,0.659126917,0.69215697,0.717486678,0.740720129,0.75834354,0.773091953,0.786015771,0.797128256,0.806829417,0.815180887,0.822690956,0.829316365,0.835349318,0.840734371,0.845639532,0.850105945,0.85420193,0.858007128,0.861597692,0.865042835,0.868300657,0.871359017,0.874217916,0.876939592,0.879508212,0.881910982,0.884147902,0.886308548,0.888351003,0.890268538,0.892063278,0.893810247,0.895464345,0.897025572,0.898498284,0.899915159,0.901265836,0.902555614,0.903789113,0.904969282,0.906102165,0.907192616,0.908239477,0.909236266,0.910191394,0.911107102,0.911980849,0.912809903,0.913598017,0.914345905,0.91505428,0.915723855,0.916355344,0.916949459,0.917513808,0.918047737,0.918550685,0.919023883,0.919468561,0.91988595,0.92027728,0.920643782,0.920987186,0.921308405,0.92160869,0.921889292,0.922151461,0.92239645,0.922625509,0.922843151,0.923057464,0.923258309,0.923445687,0.923619598,0.92378004,0.923927015,0.924060523,0.924190658,0.924321975,0.924444914,0.924559477,0.924665663,0.924763473,0.924852905,0.92493396,0.925006639,0.925070941,0.925135016,0.925201891,0.925263621,0.925320205,0.925371643,0.925417936,0.925459083
4.42,0.500000001,0.500021034,0.501455997,0.513852309,0.54954474,0.598587672,0.642809704,0.678054122,0.704561485,0.728822761,0.747366421,0.762985971,0.77665254,0.788392011,0.798622926,0.807416719,0.815321201,0.822289047,0.828633971,0.83429538,0.839451232,0.844144269,0.848445322,0.852438239,0.856202859,0.859813711,0.863226936,0.866429056,0.869420073,0.872266983,0.874952742,0.877463579,0.879799493,0.882055979,0.884188352,0.886189435,0.888061482,0.889883955,0.891609085,0.893236872,0.894771934,0.896248914,0.897656829,0.899001295,0.90028708,0.90151686,0.902697184,0.903833114,0.904923364,0.905961024,0.906954911,0.907907327,0.908815781,0.909677586,0.910496562,0.911273479,0.912009108,0.912704218,0.913359579,0.913975962,0.914561341,0.915115057,0.915636549,0.916127129,0.916588106,0.917020793,0.917426498,0.917806533,0.918162286,0.918495019,0.918806045,0.919096679,0.919368233,0.919622022,0.91985936,0.920084897,0.920306883,0.920514913,0.920708986,0.920889103,0.921055262,0.921207465,0.921345712,0.921480465,0.921616447,0.921743749,0.921862371,0.921972314,0.922073576,0.922166158,0.922250061,0.922325283,0.922391826,0.922458142,0.92252737,0.92259127,0.922649841,0.922703083,0.922750996,0.922793581
4.55,0.5,0.500010406,0.50086156,0.509235859,0.537139501,0.581694506,0.626181215,0.663775161,0.692600234,0.716468785,0.736035264,0.752697669,0.767125849,0.779438649,0.790213035,0.799470491,0.807789114,0.815118031,0.821786691,0.827732378,0.83314405,0.83806739,0.84257815,0.846765545,0.850714639,0.854499455,0.858073074,0.861423189,0.864549801,0.867525262,0.870331168,0.872952644,0.87538969,0.877744281,0.879968698,0.88205528,0.884006409,0.885906131,0.887703922,0.889399781,0.890998595,0.892537027,0.894003452,0.895403814,0.896743028,0.898023475,0.899252228,0.90043456,0.901569046,0.902648334,0.903681655,0.904671369,0.905615052,0.906510085,0.907360342,0.908166657,0.90892986,0.909650782,0.910330256,0.910969111,0.911575712,0.912149394,0.912689598,0.913197721,0.91367516,0.91412331,0.914543569,0.914937332,0.91530554,0.91564988,0.915971729,0.916272465,0.916553464,0.916816106,0.917061766,0.917295241,0.917524951,0.917740211,0.917941021,0.918127381,0.918299292,0.918456752,0.918599763,0.918739161,0.918879835,0.919011524,0.919134228,0.919247947,0.91935268,0.919448429,0.919535193,0.919612972,0.919681766,0.919750334,0.919821927,0.919888008,0.919948576,0.920003631,0.920053174,0.920097204
4.68,0.5,0.500005118,0.500506431,0.506061253,0.52712198,0.56606594,0.609475061,0.648936666,0.680898321,0.703723947,0.724426467,0.74217185,0.757376371,0.77026523,0.781600778,0.791341497,0.800090438,0.807794914,0.814799256,0.821039222,0.826715258,0.831876335,0.83660374,0.84099242,0.845133115,0.849098065,0.85283699,0.856339321,0.859605057,0.86271249,0.865641704,0.868376604,0.87091719,0.873372283,0.875690959,0.877865045,0.879897056,0.881875808,0.88374791,0.885513361,0.887177328,0.888778576,0.890304812,0.891762322,0.893156164,0.894488365,0.895766559,0.89699623,0.89817581,0.899297491,0.900370925,0.901398528,0.90237796,0.903306691,0.904188643,0.905024714,0.905815801,0.906562802,0.907266615,0.907928136,0.90855614,0.909149959,0.909709039,0.910234867,0.910728932,0.911192722,0.911627726,0.912035431,0.912416203,0.912772245,0.913104998,0.913415904,0.913706406,0.913977945,0.914231963,0.914473405,0.914710886,0.91493342,0.915141006,0.915333646,0.915511338,0.915674084,0.915821882,0.915965947,0.916111338,0.916247438,0.916374245,0.916491759,0.916599982,0.916698913,0.916788551,0.916868898,0.916939952,0.917010781,0.917084751,0.917153024,0.917215599,0.917272477,0.917323657,0.917369139
4.81,0.5,0.500002503,0.500296007,0.503928841,0.519343057,0.552127329,0.593112796,0.633254107,0.667786929,0.690792592,0.712561461,0.731328603,0.747337945,0.760871952,0.772789985,0.783026463,0.792217975,0.800308674,0.807661649,0.814209204,0.820162814,0.825573885,0.830527702,0.83512428,0.839459094,0.843607429,0.847516354,0.851175025,0.854583443,0.857826382,0.860882277,0.863733701,0.866380653,0.868938838,0.871354112,0.873617783,0.87573251,0.8777921,0.879740162,0.881576693,0.883307162,0.884972585,0.886559956,0.888075926,0.889525674,0.890910753,0.892239427,0.893517386,0.89474292,0.89590777,0.897021999,0.89808808,0.899103778,0.900066671,0.90098072,0.901846895,0.902666164,0.903439495,0.904167857,0.90485222,0.905501796,0.906115918,0.906694033,0.907237728,0.90774859,0.908228207,0.908678165,0.909100052,0.909493502,0.909861342,0.910205082,0.910526227,0.910826283,0.911106756,0.911369153,0.911618582,0.911863878,0.912093725,0.912308125,0.912507076,0.912690579,0.912858634,0.913011242,0.913159996,0.913310127,0.913450658,0.913581587,0.913702916,0.913814643,0.913916769,0.914009295,0.914092219,0.914165542,0.914238642,0.914315,0.914385475,0.914450066,0.914508774,0.914561598,0.914608539
4.94,0.5,0.500001218,0.500172169,0.502521711,0.513516495,0.540161454,0.577647032,0.617007008,0.652458491,0.677766293,0.700531767,0.720170445,0.73699382,0.751254237,0.76377382,0.774518418,0.784162787,0.792648914,0.800363696,0.807234241,0.813484181,0.819164234,0.824357915,0.829168769,0.833694171,0.838025276,0.842108598,0.845927606,0.849482298,0.852864414,0.856050618,0.85902205,0.86177871,0.864442822,0.866957192,0.869312637,0.871511965,0.873654219,0.875679858,0.877588882,0.879387094,0.881118022,0.882767864,0.884343678,0.885850727,0.887289847,0.888670068,0.889997275,0.891269623,0.892478425,0.893634135,0.894739279,0.895791751,0.896789262,0.8977358,0.898632412,0.899480143,0.900280037,0.901033142,0.901740501,0.902411807,0.903046388,0.903643693,0.904205418,0.904733256,0.905228901,0.905694047,0.906130388,0.906536635,0.906916376,0.907271186,0.907602634,0.907912291,0.908201726,0.908472509,0.908729928,0.908983079,0.909220277,0.909441522,0.909646815,0.909836156,0.910009543,0.910166978,0.91032044,0.910475333,0.910620315,0.910755385,0.910880543,0.910995789,0.911101124,0.911196548,0.911282059,0.911357659,0.911433038,0.911511793,0.911584479,0.911651095,0.91171164,0.911766116,0.911814522
5.07,0.5,0.50000059,0.50009971,0.501605682,0.509286656,0.53026826,0.563578472,0.600997871,0.636094203,0.664507917,0.688308315,0.708722528,0.726367175,0.741408291,0.754546818,0.765813062,0.775918999,0.784808145,0.792896876,0.800106289,0.806676018,0.812650487,0.818101006,0.823132488,0.827839497,0.832349261,0.83661118,0.840594461,0.844299104,0.847824219,0.851144593,0.854239853,0.857109999,0.859883097,0.862499219,0.864948743,0.867234631,0.869461384,0.87156618,0.873549019,0.87541609,0.877213816,0.878927477,0.880564599,0.882130469,0.883624842,0.885057707,0.886435127,0.88775514,0.889008684,0.890206563,0.891351352,0.8924411,0.893473675,0.894453081,0.895380448,0.896256904,0.897083576,0.897861593,0.898592084,0.899285259,0.899940446,0.900557093,0.901137013,0.901682013,0.902193905,0.902674497,0.903125599,0.903544769,0.903936519,0.904302484,0.904644298,0.904963596,0.905262008,0.905541169,0.905806562,0.906067605,0.906312187,0.906540309,0.906751971,0.906947171,0.907125912,0.907288191,0.907446378,0.907606052,0.907755502,0.907894728,0.908023731,0.90814251,0.908251065,0.908349396,0.908437503,0.908515387,0.908593053,0.908674215,0.908749119,0.908817767,0.908880158,0.908936291,0.908986168
5.2,0.5,0.500000284,0.500057525,0.50101562,0.506293676,0.522369422,0.551175004,0.585916434,0.620180247,0.650931192,0.675871625,0.697058839,0.715515498,0.731327979,0.74509753,0.756904359,0.767483874,0.776787092,0.785260213,0.792821267,0.799732906,0.806027111,0.811751418,0.817010647,0.821891971,0.826577388,0.83102249,0.835174252,0.839032672,0.842704692,0.846163108,0.849385935,0.852373173,0.855258305,0.857978868,0.860524834,0.862899323,0.865212448,0.867398014,0.869456021,0.871393096,0.87325895,0.875037821,0.876737769,0.878364035,0.879914903,0.88140153,0.882830135,0.884198665,0.885497745,0.886738482,0.887923499,0.88905102,0.890119096,0.891131739,0.892090166,0.892995594,0.89384924,0.894652322,0.895406057,0.89612123,0.89679716,0.897433297,0.898031575,0.898593931,0.8991223,0.899618615,0.900084812,0.900517037,0.900920902,0.901298108,0.901650349,0.90197932,0.902286715,0.90257423,0.902847566,0.903116533,0.90336853,0.903603554,0.903821608,0.90402269,0.904206801,0.904373941,0.904536868,0.904701339,0.904855273,0.90499867,0.90513153,0.905253853,0.905365638,0.905466886,0.905557597,0.905637771,0.90571773,0.905801306,0.905878438,0.905949125,0.906013366,0.906071163,0.906122515
5.33,0.5,0.500000136,0.500033073,0.500638736,0.504218434,0.516253895,0.540492944,0.572102382,0.60530876,0.637129567,0.663230103,0.685248397,0.70448738,0.721008699,0.735412759,0.74778176,0.758854921,0.768593306,0.777463164,0.785385623,0.792650496,0.799276115,0.805283858,0.810779062,0.815841202,0.820708212,0.825342099,0.829667101,0.833683219,0.837506018,0.841106102,0.844459712,0.847566848,0.85056679,0.853394364,0.856039103,0.858504292,0.860905744,0.863173837,0.865308571,0.867317043,0.869252502,0.871098063,0.872862361,0.874550544,0.876159163,0.877700681,0.879181455,0.880599361,0.881944772,0.883229056,0.884454884,0.885620677,0.886724686,0.887770926,0.888760707,0.889695344,0.890576149,0.891404433,0.89218151,0.892918797,0.8936156,0.894271366,0.894888166,0.895468072,0.896013152,0.896525478,0.897007119,0.897452529,0.897868617,0.898257145,0.898619868,0.898958539,0.899274913,0.899570743,0.899851978,0.900128898,0.900388334,0.900630285,0.900854752,0.901061734,0.901251231,0.901423244,0.901590925,0.901760209,0.901918641,0.902066221,0.902202949,0.902328825,0.90244385,0.902548023,0.902641344,0.902723813,0.902806072,0.90289207,0.902971434,0.903044166,0.903110264,0.903169729,0.90322256
5.46,0.5,0.500000065,0.500018956,0.500399695,0.502802169,0.511641326,0.531490503,0.559688722,0.591459648,0.623295691,0.65039796,0.673287791,0.693275539,0.710452735,0.725492207,0.738442421,0.750031367,0.760229567,0.769511465,0.777805858,0.785428166,0.792386302,0.79868146,0.804420953,0.809679409,0.814739814,0.819568557,0.824071815,0.828249588,0.832227087,0.835972461,0.839459968,0.842689611,0.845807097,0.848744244,0.851490104,0.854048124,0.856539907,0.858892351,0.861105455,0.863186817,0.865193432,0.867107228,0.868937446,0.870689097,0.872356755,0.873954308,0.875488234,0.876956369,0.878348904,0.879677423,0.880944645,0.882149205,0.883289571,0.884369756,0.885391175,0.886355243,0.887263374,0.888116982,0.888917482,0.889676985,0.890394782,0.891070314,0.891705796,0.892303447,0.892865482,0.89339412,0.893891576,0.894350302,0.89477872,0.89517865,0.895551903,0.895900292,0.896225627,0.89652972,0.896818793,0.897103689,0.897370586,0.897619483,0.897850381,0.898063278,0.898258176,0.898435074,0.898607521,0.898781629,0.89894457,0.899096344,0.899236951,0.89936639,0.899484661,0.899591765,0.899687702,0.899772472,0.899857035,0.89994546,0.900027063,0.900101845,0.900169804,0.900230941,0.900285256
5.59,0.5,0.500000031,0.500010835,0.500248987,0.501847579,0.508237491,0.524079968,0.548704505,0.578482767,0.609638551,0.637438016,0.661158644,0.681852375,0.699665534,0.71534333,0.728893325,0.741015749,0.751693106,0.76140044,0.770077209,0.778063596,0.785358905,0.791947514,0.797939546,0.803406389,0.808669774,0.813699314,0.818385828,0.822729318,0.826865589,0.830760093,0.834384912,0.837740048,0.840978007,0.844027424,0.846876841,0.849529871,0.852113994,0.854552575,0.856845614,0.85900125,0.861080552,0.863064157,0.864961967,0.866778779,0.868506812,0.870161569,0.871749618,0.873268806,0.874709254,0.87608269,0.877391888,0.878635703,0.879812837,0.880927305,0.881980629,0.882974333,0.88390994,0.884788974,0.885612957,0.886394766,0.88713367,0.887829096,0.888483421,0.889099019,0.889678264,0.890223532,0.890737198,0.891209375,0.891650229,0.892061637,0.892445466,0.892803579,0.893137845,0.893450127,0.893746958,0.894039849,0.894314223,0.894570082,0.894807424,0.895026251,0.895226561,0.895408355,0.895585578,0.895764522,0.895931982,0.896087959,0.896232451,0.89636546,0.896486985,0.896597026,0.896695583,0.896782657,0.896869528,0.896960386,0.897044233,0.897121068,0.897190892,0.897253705,0.897309506
5.72,0.5,0.500000015,0.500006177,0.500154466,0.501210511,0.50577048,0.518128507,0.53913438,0.56638267,0.596345845,0.624448717,0.648877888,0.670212405,0.688654949,0.704972591,0.719141824,0.731811444,0.742982517,0.753124951,0.762192391,0.770552002,0.77819401,0.785085016,0.791338383,0.797022266,0.80249596,0.807732254,0.812607065,0.817120394,0.821419602,0.825467202,0.829232902,0.8327167,0.836078182,0.839242671,0.842198176,0.844948479,0.847626964,0.850153446,0.852527926,0.854759141,0.856912658,0.858967686,0.860934857,0.862818661,0.864608452,0.866321601,0.867964728,0.869535755,0.871024901,0.872443931,0.873795681,0.875079239,0.876293543,0.877442616,0.878528097,0.879551628,0.880514846,0.881419392,0.882266905,0.883071096,0.883831209,0.884546655,0.88521998,0.885853727,0.886450443,0.887012672,0.88754296,0.888028723,0.888482118,0.888905076,0.889299515,0.88966735,0.8900105,0.890330881,0.89063537,0.890936267,0.891218131,0.891480963,0.891724761,0.891949527,0.892155261,0.892341961,0.892523971,0.892707758,0.892879745,0.893039931,0.893188316,0.8933249,0.893449683,0.893562666,0.893663848,0.893753229,0.893842413,0.893935706,0.894021799,0.894100692,0.894172383,0.894236874,0.894294164
5.85,0.5,0.500000007,0.500003514,0.500095464,0.50078877,0.504008597,0.513460913,0.53095038,0.555300591,0.583592184,0.611550904,0.636492663,0.658372513,0.677434997,0.694387218,0.709193748,0.722421016,0.734097693,0.744681805,0.754145956,0.762888325,0.770888495,0.778092253,0.78461656,0.790525651,0.796216596,0.801665774,0.806733986,0.811421231,0.815887558,0.820092253,0.824002414,0.827618041,0.831106151,0.834388589,0.837452807,0.840302751,0.843077644,0.845693792,0.848151194,0.850459255,0.852688531,0.854816649,0.85685505,0.858807799,0.860660777,0.862433522,0.864132656,0.865756266,0.867294883,0.868760177,0.870155057,0.871478843,0.872730708,0.873914702,0.875032585,0.876086123,0.877077079,0.878007214,0.878878293,0.879704937,0.880486354,0.881221937,0.881914413,0.882566509,0.883180953,0.883760473,0.884307797,0.884807272,0.885273304,0.885707875,0.886112949,0.886490492,0.886842466,0.887170838,0.887482872,0.88779178,0.88808114,0.888350952,0.888601215,0.888831929,0.889043096,0.889234714,0.889421518,0.889610155,0.889786674,0.889951074,0.890103357,0.890243521,0.890371567,0.890487494,0.890591304,0.890682995,0.890774493,0.890870225,0.890958567,0.891039518,0.891113079,0.891179248,0.891238028
5.98,0.5,0.500000003,0.500001995,0.50005879,0.500511459,0.502765286,0.509877312,0.524103415,0.545375538,0.571552103,0.598884563,0.624069593,0.646365842,0.666029583,0.683599324,0.699055438,0.712846212,0.725037747,0.736067297,0.745932484,0.755067294,0.763438423,0.770966528,0.77777236,0.783915036,0.789830213,0.795498581,0.800765295,0.805630353,0.810267922,0.814633696,0.818691872,0.822442449,0.826060336,0.829463686,0.832639357,0.835591455,0.838464832,0.84117241,0.843714188,0.846100314,0.848406912,0.850609844,0.852721454,0.854745239,0.856662881,0.858496437,0.86025247,0.861929352,0.863518198,0.865030416,0.866469006,0.867833508,0.869123323,0.870342546,0.871493073,0.872576798,0.873595615,0.87455142,0.875446108,0.87629527,0.877098083,0.877853912,0.87856568,0.87923631,0.879868723,0.880465843,0.881030592,0.881543892,0.882022644,0.882468876,0.882884598,0.883271819,0.883632547,0.883968792,0.884288246,0.884605165,0.884902021,0.885178816,0.885435549,0.88567222,0.885888828,0.886085375,0.886276983,0.886470473,0.886651528,0.886820147,0.88697633,0.887120077,0.887251388,0.887370263,0.887476703,0.887570706,0.88766452,0.887762692,0.887853283,0.887936293,0.888011723,0.888079572,0.88813984
6.11,0.5,0.500000002,0.50000113,0.500036084,0.500330178,0.50189643,0.507175654,0.518505662,0.536680703,0.560392152,0.586607675,0.61169984,0.634247176,0.654474486,0.672627754,0.68873572,0.703089884,0.71580275,0.727278367,0.737546805,0.747082195,0.755836313,0.763700781,0.770800315,0.777187831,0.783335894,0.789230079,0.794700329,0.799746645,0.804559366,0.809090075,0.813299641,0.817188064,0.820938869,0.824466176,0.827756197,0.830813185,0.83378718,0.836587985,0.839215599,0.841680998,0.844066524,0.846346067,0.848532978,0.850630019,0.852613844,0.85450943,0.856323211,0.858053985,0.859693794,0.861253586,0.862736472,0.864142191,0.865470342,0.866725108,0.867908524,0.869022624,0.870069444,0.871051018,0.87196938,0.872841137,0.873665431,0.874441606,0.875172791,0.875862113,0.876512701,0.877127682,0.877710184,0.878237394,0.878728922,0.879186842,0.879613206,0.880010064,0.880379466,0.880723462,0.881050215,0.881375136,0.881679484,0.881963261,0.882226466,0.882469098,0.882691159,0.882892648,0.883089069,0.883287416,0.883473009,0.883645848,0.883805933,0.883953265,0.884087842,0.884209666,0.884318736,0.884415053,0.884511184,0.884611795,0.884704635,0.884789703,0.884867001,0.884936527,0.884998282
6.24,0.5,0.500000001,0.500000639,0.500022078,0.50021228,0.501294081,0.505169561,0.514029142,0.529226228,0.550252155,0.574889723,0.599507686,0.62210176,0.642818515,0.661499365,0.678248348,0.693159446,0.706398086,0.718316961,0.728987095,0.738923803,0.748064915,0.756274763,0.763682955,0.770337386,0.77673363,0.782860978,0.788539677,0.793769725,0.798761006,0.803460128,0.807823945,0.811852458,0.815739183,0.819393564,0.822801064,0.825966057,0.829042945,0.83193891,0.83465395,0.837199956,0.839666127,0.842024179,0.844288575,0.84646117,0.848512727,0.850471553,0.852343873,0.854129092,0.855820573,0.857428574,0.858956353,0.860403805,0.861770686,0.863061322,0.864277894,0.865422588,0.866497586,0.867505072,0.868447228,0.869341679,0.870187543,0.870984153,0.87173485,0.872442978,0.873111877,0.873744889,0.874345357,0.874886516,0.875390837,0.875860439,0.876297413,0.876703852,0.877081846,0.877433488,0.877767434,0.87810034,0.87841217,0.878702923,0.8789726,0.8792212,0.879448725,0.879655173,0.879856418,0.880059621,0.880249753,0.880426813,0.880590801,0.880741717,0.880879561,0.881004334,0.881116035,0.881214664,0.88131311,0.881416159,0.881511245,0.881598369,0.881677531,0.881748731,0.881811969
6.37,0.5,0.5,0.500000361,0.500013469,0.500135961,0.500879244,0.503698371,0.510519512,0.522971096,0.541229156,0.563898918,0.58764903,0.610047471,0.631125082,0.650251143,0.667614074,0.683069334,0.696837525,0.709194284,0.720259477,0.730581645,0.740093515,0.748648658,0.756384374,0.763350564,0.770024443,0.776393499,0.782285343,0.787699975,0.792872315,0.797742601,0.802262542,0.806432137,0.810457482,0.814242136,0.817770615,0.821047376,0.82422973,0.827223108,0.830027511,0.832655811,0.835204577,0.837643188,0.839987303,0.842237712,0.844358549,0.846381796,0.848313397,0.850153553,0.851897375,0.853554206,0.855127492,0.856617223,0.858023248,0.859350108,0.860600145,0.861775701,0.862879118,0.863912737,0.864878902,0.86579619,0.86666372,0.867480838,0.868251103,0.868978075,0.869665315,0.870316381,0.870934835,0.871489914,0.872006984,0.872488213,0.872935736,0.873351687,0.873738201,0.874097412,0.874438487,0.874779354,0.875098648,0.875396368,0.875672516,0.875927091,0.876160093,0.876371522,0.876577605,0.876785664,0.876980333,0.877161612,0.877329501,0.877484001,0.877625111,0.877752831,0.877867161,0.877968101,0.87806886,0.878174342,0.87827167,0.878360844,0.878441866,0.878514733,0.878579448
6.5,0.5,0.5,0.500000204,0.500008194,0.500086768,0.500595129,0.502630349,0.507814509,0.517830974,0.533368329,0.553785804,0.576296191,0.598226821,0.619473976,0.638932825,0.656861419,0.67284095,0.687143021,0.699933238,0.711383671,0.722050574,0.731883829,0.740768127,0.748853717,0.756209047,0.763210492,0.769831261,0.775940824,0.781539181,0.786893793,0.791936624,0.796612689,0.800921988,0.805087917,0.809005938,0.812659269,0.816052388,0.819343376,0.822437201,0.825333865,0.828047211,0.830681103,0.833202606,0.835628563,0.837958653,0.840150245,0.842239023,0.844230614,0.846126192,0.847922981,0.849629246,0.851248679,0.852781278,0.854226892,0.855590382,0.856874258,0.858081033,0.859213218,0.860273323,0.861263861,0.862204204,0.863093515,0.863931195,0.864721018,0.865466762,0.866172203,0.866841118,0.867477281,0.868046143,0.868575831,0.869068566,0.869526532,0.869951915,0.870346899,0.870713668,0.871061882,0.871410677,0.871737413,0.872042089,0.872324705,0.872585262,0.872823759,0.873040197,0.873251136,0.873464048,0.873663253,0.873848749,0.874020537,0.874178617,0.874322988,0.874453652,0.874570608,0.874673855,0.874776922,0.87488483,0.874984392,0.87507561,0.875158482,0.875233009,0.875299191
6.63,0.5,0.5,0.500000115,0.500004971,0.500055186,0.500401465,0.501861418,0.505759361,0.513688459,0.526661248,0.544666658,0.56561484,0.586792018,0.607961785,0.627609087,0.646026888,0.662500796,0.677341325,0.690567835,0.702398066,0.713344781,0.723413169,0.732591113,0.741048399,0.748898778,0.756296332,0.763180227,0.769513027,0.775294733,0.7808314,0.786045173,0.790873136,0.795315287,0.79962118,0.803674039,0.807455113,0.810968872,0.814372965,0.81757262,0.820567837,0.823373059,0.826096625,0.828704183,0.831213301,0.833622981,0.83588645,0.83804166,0.840094049,0.842045774,0.84389609,0.845652375,0.847318639,0.848894768,0.850380482,0.851781099,0.853099313,0.854337816,0.855499303,0.856586467,0.857602001,0.858565743,0.859476983,0.860335251,0.861144525,0.861908785,0.862632012,0.863318185,0.863971283,0.864553623,0.865095657,0.865599672,0.866067918,0.866502645,0.866906103,0.86728054,0.867636047,0.86799273,0.86832688,0.868638497,0.86892758,0.86919413,0.869438147,0.869659631,0.869875449,0.870093212,0.870296948,0.870486657,0.870662339,0.870823994,0.870971621,0.871105222,0.871224795,0.871330342,0.871435707,0.871546032,0.87164782,0.871741069,0.87182578,0.871901954,0.87196959
